,E_const
0.0,1.0000000339142205
0.010101010101010102,0.9992640849747064
0.020202020202020204,0.9970566235596222
0.030303030303030304,0.9933789137487768
0.04040404040404041,0.9882331204072651
0.05050505050505051,0.9816224850812512
0.06060606060606061,0.9735515195241707
0.07070707070707072,0.9640262225167864
0.08080808080808081,0.9530544954732949
0.09090909090909091,0.9406465781789681
0.10101010101010102,0.9268155849441828
0.11111111111111112,0.9115782861115168
0.12121212121212122,0.8949559656707747
0.13131313131313133,0.8769756244558985
0.14141414141414144,0.85767137488563
0.15151515151515152,0.8370862560225284
0.16161616161616163,0.8152745432107266
0.17171717171717174,0.7923045704443075
0.18181818181818182,0.7682624065665087
0.19191919191919193,0.7432563135118221
0.20202020202020204,0.7174224852474086
0.21212121212121213,0.6909320066046375
0.22222222222222224,0.6639994100928671
0.23232323232323235,0.6368927047546159
0.24242424242424243,0.6099447852708334
0.25252525252525254,0.5835651355414773
0.26262626262626265,0.5582501016658243
0.27272727272727276,0.5345877831624688
0.2828282828282829,0.5132520155542115
0.29292929292929293,0.4949775901897254
0.30303030303030304,0.480509684579549
0.31313131313131315,0.4705252659088774
0.32323232323232326,0.4655367693568914
0.33333333333333337,0.465802691696192
0.3434343434343435,0.4712766341462435
0.3535353535353536,0.4816161086363323
0.36363636363636365,0.4962475653624334
0.37373737373737376,0.5144615930306938
0.38383838383838387,0.5355068514302563
0.393939393939394,0.5586618513563032
0.4040404040404041,0.5832779559470016
0.4141414141414142,0.6087980309405516
0.42424242424242425,0.6347583284187184
0.43434343434343436,0.6607812464403212
0.4444444444444445,0.6865639791669766
0.4545454545454546,0.7118664497712572
0.4646464646464647,0.7364999460936738
0.4747474747474748,0.7603173272135728
0.48484848484848486,0.7832048349376612
0.494949494949495,0.8050753532459336
0.5050505050505051,0.8258631166396422
0.5151515151515152,0.8455193867122842
0.5252525252525253,0.8640091420086159
0.5353535353535354,0.8813083994656781
0.5454545454545455,0.8974021124110507
0.5555555555555556,0.9122825710008765
0.5656565656565657,0.925948100533704
0.5757575757575758,0.9384020653678948
0.5858585858585859,0.9496521006513319
0.595959595959596,0.9597095173393344
0.6060606060606061,0.9685888325633346
0.6161616161616162,0.9763074986091556
0.6262626262626263,0.9828856144263045
0.6363636363636365,0.9883457832611509
0.6464646464646465,0.9927130727082505
0.6565656565656566,0.9960148878701746
0.6666666666666667,0.9982811241228176
0.6767676767676768,0.9995440899286611
0.686868686868687,0.999838688420414
0.696969696969697,0.9992025241195682
0.7070707070707072,0.9976760097613443
0.7171717171717172,0.9953025943682033
0.7272727272727273,0.9921288860783143
0.7373737373737375,0.9882048449311848
0.7474747474747475,0.9835840136113373
0.7575757575757577,0.9783236168613954
0.7676767676767677,0.9724847569354759
0.7777777777777778,0.9661325227127086
0.787878787878788,0.9593360430284451
0.797979797979798,0.952168485307995
0.8080808080808082,0.9447069764254105
0.8181818181818182,0.9370324046048462
0.8282828282828284,0.9292290905390383
0.8383838383838385,0.9213843016858699
0.8484848484848485,0.9135876586466217
0.8585858585858587,0.9059302035044883
0.8686868686868687,0.8985034851489626
0.8787878787878789,0.8913982455524364
0.888888888888889,0.8847030733142183
0.8989898989898991,0.8785028253356857
0.9090909090909092,0.8728769990179864
0.9191919191919192,0.8678979715836241
0.9292929292929294,0.8636293613285473
0.9393939393939394,0.8601244873035989
0.9494949494949496,0.8574249876337912
0.9595959595959597,0.8555598123273135
0.9696969696969697,0.8545445044151122
0.9797979797979799,0.8543809448671257
0.98989898989899,0.8550575797743396
1.0,0.8565498855658432
1.0,0.8565498855658432
1.1979949874686717,0.9636577977381814
1.3959899749373434,0.9957754143998312
1.593984962406015,0.967495173906139
1.7919799498746867,0.9832063514381011
1.9899749373433584,0.999348736785605
2.18796992481203,0.998721112124067
2.3859649122807016,0.9992832840629631
2.5839598997493733,0.9997756698011179
2.781954887218045,0.999003152080329
2.979949874686717,0.9988209966766277
3.1779448621553885,0.9984410212423355
3.37593984962406,0.9976332421446242
3.5739348370927315,0.9976996774406576
3.7719298245614032,0.999267288755958
3.969924812030075,0.9996027430325191
4.167919799498747,0.9942910600048603
4.365914786967418,0.9859135393983594
4.56390977443609,0.9868775951782046
4.761904761904762,0.9981078113030812
4.959899749373434,0.9931873752688949
5.157894736842105,0.9584215753378778
5.355889724310777,0.9437513804431735
5.553884711779449,0.9848401142622197
5.75187969924812,0.9908232301863049
5.949874686716791,0.900831157362069
6.147869674185463,0.8678985159402931
6.345864661654135,0.9765061003304444
6.5438596491228065,0.9709832688332533
6.741854636591478,0.8175477787693761
6.93984962406015,0.8788757456113709
7.137844611528822,0.9995163290089465
7.335839598997493,0.8687443740282514
7.533834586466165,0.7926378608830269
7.731829573934837,0.9774378048087442
7.9298245614035086,0.9364716449911531
8.12781954887218,0.8154765966848257
8.325814536340852,0.9623888600093844
8.523809523809524,0.9752093658391309
8.721804511278195,0.8907172281087771
8.919799498746867,0.9736384721987502
9.117794486215539,0.9834542029360414
9.31578947368421,0.9407371771228065
9.513784461152882,0.9786209703340227
9.711779448621554,0.9595112828012359
9.909774436090226,0.9432848908912637
10.107769423558898,0.9820157309695827
10.30576441102757,0.9879438808223014
10.50375939849624,0.9882852442083381
10.701754385964911,0.990213061430768
10.899749373433583,0.9917160220145917
11.097744360902254,0.9978408061174892
11.295739348370926,0.972224241022429
11.493734335839598,0.9269515362187194
11.69172932330827,0.9255982851359115
11.889724310776941,0.9734693087220464
12.087719298245613,0.9968903276780398
12.285714285714285,0.9736931149706081
12.483709273182956,0.9724364091499501
12.681704260651628,0.9985716049777456
12.8796992481203,0.9563295739247345
13.077694235588972,0.8600775517456719
13.275689223057643,0.8921638808621888
13.473684210526315,0.9896509534020329
13.671679197994987,0.972209557716283
13.869674185463658,0.917021296056334
14.06766917293233,0.9722465760213653
14.265664160401002,0.9792145097590214
14.463659147869674,0.8629431017453699
14.661654135338345,0.8773566517028901
14.859649122807017,0.9903903597665817
15.057644110275689,0.9628645427331987
15.25563909774436,0.9269777344696906
15.453634085213032,0.9894163297657428
15.651629072681704,0.9377822843040202
15.849624060150376,0.8505226222189676
16.047619047619047,0.948457784868651
16.24561403508772,0.9725353985136973
16.44360902255639,0.9126725947426928
16.641604010025063,0.9713195203048222
16.839598997493734,0.9731202698206345
17.037593984962406,0.892004953575546
17.235588972431078,0.9489843416453475
17.43358395989975,0.9984513821525749
17.63157894736842,0.9699320789287715
17.829573934837093,0.9638372703193675
18.027568922305765,0.9467275015179492
18.225563909774436,0.9598445096684708
18.423558897243108,0.9828492532082079
18.62155388471178,0.919573208072833
18.81954887218045,0.9195807556511763
19.017543859649123,0.9926139388134176
19.215538847117795,0.9730567786208005
19.413533834586467,0.9252356140711173
19.61152882205514,0.9536548020069456
19.80952380952381,0.9974204526528964
20.00751879699248,0.9779982614551846
20.20551378446115,0.9426646614880702
20.403508771929822,0.9782633554459906
20.601503759398494,0.9825022974379601
20.799498746867165,0.923277834133685
20.997493734335837,0.9421164525066428
21.19548872180451,0.9978097709362453
21.39348370927318,0.962930917891268
21.591478696741852,0.9188927140385077
21.789473684210524,0.9769566123565743
21.987468671679196,0.9870010368711125
22.185463659147867,0.8953695068222539
22.38345864661654,0.8967101015457205
22.58145363408521,0.9699462469112956
22.779448621553883,0.9390001026021739
22.977443609022554,0.9070558130610127
23.175438596491226,0.9692087573801688
23.373433583959898,0.9724320032592683
23.57142857142857,0.9437013429683654
23.76942355889724,0.982155809991818
23.967418546365913,0.9631737894143599
24.165413533834585,0.9000599686335933
24.363408521303256,0.9466430338864681
24.561403508771928,0.9733772444659002
24.7593984962406,0.9410005278132958
24.95739348370927,0.9694378443258206
25.155388471177943,0.9695615199220727
25.353383458646615,0.926483522599477
25.551378446115287,0.9510233434178476
25.74937343358396,0.9366307592096941
25.94736842105263,0.898940623750925
26.145363408521302,0.9679005726395603
26.343358395989974,0.9948152588479999
26.541353383458645,0.9665199015159911
26.739348370927317,0.9876721296857649
26.93734335839599,0.9705723269789153
27.13533834586466,0.9131525081994233
27.333333333333332,0.9333926558002907
27.531328320802004,0.9851656696964286
27.729323308270676,0.9846698439611254
27.927318295739347,0.9331921442815351
28.12531328320802,0.9431806270519917
28.32330827067669,0.9843238748211064
28.521303258145362,0.889138779016983
28.719298245614034,0.8051349925468267
28.917293233082706,0.9355993797439314
29.115288220551378,0.9943419556535513
29.31328320802005,0.9564999310637169
29.51127819548872,0.9722772541294369
29.709273182957393,0.9862577270800852
29.907268170426065,0.9396518179051078
30.105263157894736,0.948193714806809
30.303258145363408,0.9940791148911604
30.50125313283208,0.9658617116404115
30.69924812030075,0.9591377661454562
30.897243107769423,0.9981411387554413
31.095238095238095,0.951091040445018
31.293233082706767,0.9216485499618818
31.49122807017544,0.9881771608620249
31.68922305764411,0.9780210595836631
31.887218045112782,0.9389263128668914
32.08521303258145,0.9812516930181026
32.283208020050125,0.950863393138388
32.4812030075188,0.8515998999567483
32.67919799498747,0.9017654904519391
32.87719298245614,0.9696702805516154
33.07518796992481,0.9468276541641004
33.27318295739348,0.9375369448047799
33.471177944862156,0.9434746153082734
33.669172932330824,0.9486098632739853
33.8671679197995,0.9818571905054967
34.06516290726817,0.9718426092641117
34.26315789473684,0.9419942443833657
34.46115288220551,0.9724836125945199
34.659147869674186,0.9776783576850038
34.857142857142854,0.9449685244525615
35.05513784461153,0.9414356873935715
35.2531328320802,0.9316194941376613
35.45112781954887,0.9292413655722491
35.64912280701754,0.9435342914432975
35.847117794486216,0.9316513949112109
36.045112781954884,0.9529405247850934
36.24310776942356,0.979640286865738
36.44110275689223,0.9497418859651179
36.6390977443609,0.951955577771679
36.83709273182957,0.9820490481295614
37.03508771929825,0.9807176343149517
37.233082706766915,0.9917684328223572
37.43107769423559,0.9930196756822537
37.62907268170426,0.9795265504143769
37.82706766917293,0.9968134603560626
38.0250626566416,0.9795289343762567
38.22305764411028,0.907810540152939
38.421052631578945,0.9137535659004297
38.61904761904762,0.975749843057957
38.81704260651629,0.9271045610114985
39.01503759398496,0.8517134577418699
39.21303258145363,0.9514385951127732
39.4110275689223,0.9820932229861234
39.609022556390975,0.8534852813037292
39.807017543859644,0.8621103465757113
40.00501253132832,0.9736242954868328
40.20300751879699,0.9745754119629242
40.40100250626566,0.9584553680397466
40.59899749373433,0.9787804569320431
40.796992481203006,0.98725390592161
40.994987468671674,0.9896164398021199
41.19298245614035,0.9452669810213562
41.39097744360902,0.8876729808514611
41.58897243107769,0.9454883388022005
41.78696741854636,0.9918017605528977
41.984962406015036,0.9642761593575228
42.182957393483704,0.9761402600498547
42.38095238095238,0.9778614180247909
42.57894736842105,0.9450611940329426
42.77694235588972,0.9663784502873529
42.97493734335839,0.9589470200081215
43.17293233082707,0.9367011484026089
43.370927318295735,0.9889589891600024
43.56892230576441,0.9805059645852954
43.76691729323308,0.9095041718783404
43.96491228070175,0.9333229417023489
44.16290726817042,0.9760736106256803
44.3609022556391,0.9603723851961603
44.558897243107765,0.9374489550274755
44.75689223057644,0.9522289908584635
44.95488721804511,0.9859281850426633
45.152882205513784,0.9491291125661305
45.35087719298245,0.8849626519177038
45.54887218045113,0.9454324604949144
45.746867167919795,0.9991939221685994
45.94486215538847,0.9501846870241454
46.14285714285714,0.9117446478241968
46.340852130325814,0.954540941244754
46.53884711779448,0.9726783727762367
46.73684210526316,0.8941124704536751
46.934837092731826,0.8400181327395723
47.1328320802005,0.9310781734171371
47.33082706766917,0.9753255666794252
47.528822055137844,0.9357327517969991
47.72681704260651,0.9418337322803383
47.92481203007519,0.9783946830561038
48.122807017543856,0.9866354554896837
48.32080200501253,0.9847364327745132
48.5187969924812,0.9894348689159234
48.716791979949875,0.9994885232351697
48.91478696741854,0.9905952999046062
49.11278195488722,0.9822523566467205
49.310776942355886,0.997881587314429
49.50877192982456,0.988422244099199
49.70676691729323,0.9729849977728174
49.904761904761905,0.9934529672136043
50.10275689223057,0.9733685536380281
50.30075187969925,0.9298088282587925
50.49874686716792,0.9695707507635979
50.69674185463659,0.9604554924682479
50.89473684210526,0.8524933218037901
51.092731829573935,0.9041399673653151
51.290726817042604,0.9831068367959339
51.48872180451128,0.8748553943494973
51.68671679197995,0.8249269829783376
51.884711779448615,0.9588374894918326
52.08270676691729,0.975688970234077
52.28070175438596,0.894349670709083
52.478696741854634,0.9019351327556623
52.6766917293233,0.9784385043357354
52.87468671679198,0.9931479457077454
53.072681704260646,0.945337025785594
53.27067669172932,0.9428755503430128
53.46867167919799,0.9745232433887197
53.666666666666664,0.9630698097270278
53.86466165413533,0.9608467173102408
54.06265664160401,0.9672313541460295
54.260651629072676,0.951994278957061
54.45864661654135,0.9667268438777114
54.65664160401002,0.9704211609196463
54.854636591478695,0.9568246342006395
55.05263157894736,0.9787000674083528
55.25062656641604,0.979276288397203
55.448621553884706,0.9734031847669169
55.64661654135338,0.9925449815837596
55.84461152882205,0.9799726041786176
56.042606516290725,0.9757288964624993
56.24060150375939,0.9980245778946377
56.43859649122807,0.9766628427976515
56.63659147869674,0.9506255571888357
56.83458646616541,0.9833660173435356
57.03258145363408,0.9913941203697108
57.230576441102755,0.9175557672619264
57.42857142857142,0.9077178648363625
57.6265664160401,0.9935529388753288
57.82456140350877,0.9451375309063773
58.02255639097744,0.7889125788221819
58.22055137844611,0.8657641595167717
58.418546365914786,0.983744652625631
58.616541353383454,0.9175990382959137
58.81453634085213,0.8473746146479043
59.0125313283208,0.9559832077175895
59.21052631578947,0.9830601301134545
59.40852130325814,0.8902296317431492
59.606516290726816,0.9214142102733741
59.804511278195484,0.9957215218084187
60.00250626566416,0.9634022316591897
60.20050125313283,0.9545116501757892
60.3984962406015,0.9975160956331339
60.59649122807017,0.9735512823721427
60.794486215538846,0.9286351304528433
60.992481203007515,0.9599178098455308
61.19047619047619,0.9955255554803998
61.38847117794486,0.9788104166300227
61.58646616541353,0.9675010973752322
61.7844611528822,0.9847376830464778
61.98245614035088,0.991635031637087
62.180451127819545,0.9845709695438712
62.37844611528822,0.9715475895767633
62.57644110275689,0.9776045130366614
62.774436090225564,0.9969480499933354
62.97243107769423,0.9647282983028624
63.17042606516291,0.9424547929322755
63.368421052631575,0.9936698508408254
63.56641604010025,0.959973544236715
63.76441102756892,0.8845243200061443
63.962406015037594,0.9697308273493049
64.16040100250626,0.9758152852043949
64.35839598997494,0.814541016838792
64.55639097744361,0.8495547155993606
64.75438596491227,0.98754314143626
64.95238095238095,0.953224513648041
65.15037593984962,0.8939253330019827
65.34837092731829,0.9684604968371842
65.54636591478696,0.9835286065815676
65.74436090225564,0.8821463867522013
65.94235588972431,0.8861059340006668
66.14035087719297,0.987145329342128
66.33834586466165,0.9771050940477367
66.53634085213032,0.9220410336779489
66.734335839599,0.9631060540432195
66.93233082706766,0.9934554702797734
67.13032581453633,0.9282689902743889
67.32832080200501,0.8886223181361737
67.52631578947368,0.9619760987559132
67.72431077694235,0.9780453928125084
67.92230576441102,0.9205128798284476
68.1203007518797,0.9461574449637103
68.31829573934837,0.9908350896274342
68.51629072681703,0.9754381943541165
68.71428571428571,0.9762289151682118
68.91228070175438,0.9960164949849535
69.11027568922306,0.9991163583150799
69.30827067669172,0.9975833951480337
69.5062656641604,0.9898916335373951
69.70426065162907,0.9852904949335256
69.90225563909775,0.9898372088244572
70.1002506265664,0.9752822363923873
70.29824561403508,0.9688607112843456
70.49624060150376,0.9916479148253806
70.69423558897243,0.9535105743723316
70.8922305764411,0.9017414277153967
71.09022556390977,0.971906332989724
71.28822055137844,0.9832862582513813
71.48621553884712,0.880946226905004
71.68421052631578,0.9123639035497412
71.88220551378446,0.9681575153711854
72.08020050125313,0.8474229371275734
72.2781954887218,0.8195752730579154
72.47619047619047,0.9658885593298464
72.67418546365914,0.9495905356561651
72.87218045112782,0.8876566866957835
73.0701754385965,0.9745964088331631
73.26817042606515,0.9774575617317617
73.46616541353383,0.8846798870295599
73.6641604010025,0.9182292589987002
73.86215538847118,0.98243522232655
74.06015037593984,0.9640679557523476
74.25814536340852,0.9451276855563635
74.45614035087719,0.9621889444717524
74.65413533834587,0.9766141150483896
74.85213032581453,0.9674126479748989
75.0501253132832,0.9290720851474992
75.24812030075188,0.9248934371489049
75.44611528822055,0.9741682978287435
75.64411027568921,0.9909836686100991
75.84210526315789,0.9800737524360346
76.04010025062657,0.9899558270864377
76.23809523809524,0.9995302588958729
76.4360902255639,0.9986552271842986
76.63408521303258,0.9934007810151096
76.83208020050125,0.9947902388925006
77.03007518796991,0.9973308263601622
77.22807017543859,0.9605028770543603
77.42606516290726,0.9547472321928334
77.62406015037594,0.9986057401590347
77.8220551378446,0.9585965556990719
78.02005012531328,0.9224550774209673
78.21804511278195,0.9879688267807469
78.41604010025063,0.9617777256516324
78.61403508771929,0.8943540276573128
78.81203007518796,0.9731410830257405
79.01002506265664,0.9764514634388681
79.20802005012531,0.8484040234805351
79.40601503759397,0.9093673591739312
79.60401002506265,0.9968331054854935
79.80200501253132,0.8438796134341826
80.0,0.748687080825678
